x_value,PID,PNAME,STATUS,CPU,NUM THREADS,MEMORY(MB)0,16496,voovmeetingapp.exe,running,0.00%,13,19.567
38,4264,voovmeetingapp.exe,running,0.00%,14,20.095
39,16496,voovmeetingapp.exe,running,0.00%,12,19.890
39,14920,voovmeetingapp.exe,running,0.00%,88,147.440
39,13316,voovmeetingapp.exe,running,0.00%,14,20.132
39,4264,voovmeetingapp.exe,running,0.00%,14,20.095
40,16496,voovmeetingapp.exe,running,0.00%,12,19.890
40,14920,voovmeetingapp.exe,running,0.00%,88,147.456
40,13316,voovmeetingapp.exe,running,0.00%,14,20.132
40,4264,voovmeetingapp.exe,running,0.00%,14,20.095
41,16496,voovmeetingapp.exe,running,0.00%,12,19.890
41,14920,voovmeetingapp.exe,running,0.00%,87,147.513
41,13316,voovmeetingapp.exe,running,0.00%,14,20.132
41,4264,voovmeetingapp.exe,running,0.00%,14,20.095
42,14920,voovmeetingapp.exe,running,2.80%,87,147.562
42,16496,voovmeetingapp.exe,running,0.00%,12,19.890
42,13316,voovmeetingapp.exe,running,0.00%,14,20.132
42,4264,voovmeetingapp.exe,running,0.00%,14,20.095
43,16496,voovmeetingapp.exe,running,0.00%,12,19.890
43,14920,voovmeetingapp.exe,running,0.00%,87,147.567
43,13316,voovmeetingapp.exe,running,0.00%,14,20.132
43,4264,voovmeetingapp.exe,running,0.00%,14,20.095
44,16496,voovmeetingapp.exe,running,0.00%,12,19.890
44,14920,voovmeetingapp.exe,running,0.00%,87,147.632
44,13316,voovmeetingapp.exe,running,0.00%,14,20.132
44,4264,voovmeetingapp.exe,running,0.00%,14,20.095
45,16496,voovmeetingapp.exe,running,0.00%,12,19.890
45,14920,voovmeetingapp.exe,running,0.00%,87,147.681
45,13316,voovmeetingapp.exe,running,0.00%,14,20.132
45,4264,voovmeetingapp.exe,running,0.00%,14,20.095
46,16496,voovmeetingapp.exe,running,0.00%,12,19.890
46,14920,voovmeetingapp.exe,running,0.00%,87,147.681
46,13316,voovmeetingapp.exe,running,0.00%,14,20.132
46,4264,voovmeetingapp.exe,running,0.00%,14,20.095
47,14920,voovmeetingapp.exe,running,2.77%,87,147.698
47,16496,voovmeetingapp.exe,running,0.00%,12,19.890
47,13316,voovmeetingapp.exe,running,0.00%,14,20.132
47,4264,voovmeetingapp.exe,running,0.00%,14,20.095
48,16496,voovmeetingapp.exe,running,0.00%,12,19.890
48,14920,voovmeetingapp.exe,running,0.00%,87,146.698
48,13316,voovmeetingapp.exe,running,0.00%,14,20.132
48,4264,voovmeetingapp.exe,running,0.00%,14,20.095
49,16496,voovmeetingapp.exe,running,0.00%,12,19.890
49,14920,voovmeetingapp.exe,running,0.00%,87,146.747
49,13316,voovmeetingapp.exe,running,0.00%,14,20.132
49,4264,voovmeetingapp.exe,running,0.00%,14,20.095
50,16496,voovmeetingapp.exe,running,0.00%,12,19.890
50,14920,voovmeetingapp.exe,running,0.00%,87,146.784
50,13316,voovmeetingapp.exe,running,0.00%,14,20.132
50,4264,voovmeetingapp.exe,running,0.00%,14,20.095
51,16496,voovmeetingapp.exe,running,0.00%,12,19.890
51,14920,voovmeetingapp.exe,running,0.00%,87,146.821
51,13316,voovmeetingapp.exe,running,0.00%,14,20.132
51,4264,voovmeetingapp.exe,running,0.00%,14,20.095
52,14920,voovmeetingapp.exe,running,2.50%,87,146.821
52,16496,voovmeetingapp.exe,running,0.00%,12,19.890
52,13316,voovmeetingapp.exe,running,0.00%,14,20.132
52,4264,voovmeetingapp.exe,running,0.00%,14,20.095
53,16496,voovmeetingapp.exe,running,0.00%,12,19.890
53,14920,voovmeetingapp.exe,running,0.00%,87,146.874
53,13316,voovmeetingapp.exe,running,0.00%,14,20.132
53,4264,voovmeetingapp.exe,running,0.00%,14,20.095
54,16496,voovmeetingapp.exe,running,0.00%,12,19.890
54,14920,voovmeetingapp.exe,running,0.00%,87,146.940
54,13316,voovmeetingapp.exe,running,0.00%,14,20.132
54,4264,voovmeetingapp.exe,running,0.00%,14,20.095
55,16496,voovmeetingapp.exe,running,0.00%,12,19.890
55,14920,voovmeetingapp.exe,running,0.00%,87,146.973
55,13316,voovmeetingapp.exe,running,0.00%,14,20.132
55,4264,voovmeetingapp.exe,running,0.00%,14,20.095
56,16496,voovmeetingapp.exe,running,0.00%,12,19.890
56,14920,voovmeetingapp.exe,running,0.00%,87,146.977
56,13316,voovmeetingapp.exe,running,0.00%,14,20.132
56,4264,voovmeetingapp.exe,running,0.00%,14,20.095
57,16496,voovmeetingapp.exe,running,0.00%,12,19.890
57,14920,voovmeetingapp.exe,running,0.00%,87,147.042
57,13316,voovmeetingapp.exe,running,0.00%,14,20.132
57,4264,voovmeetingapp.exe,running,0.00%,14,20.095
58,16496,voovmeetingapp.exe,running,0.00%,12,19.890
58,14920,voovmeetingapp.exe,running,0.00%,87,147.046
58,13316,voovmeetingapp.exe,running,0.00%,14,20.132
58,4264,voovmeetingapp.exe,running,0.00%,14,20.095
59,14920,voovmeetingapp.exe,running,9.38%,87,147.079
59,16496,voovmeetingapp.exe,running,0.00%,12,19.890
59,13316,voovmeetingapp.exe,running,0.00%,14,20.132
59,4264,voovmeetingapp.exe,running,0.00%,14,20.095
60,16496,voovmeetingapp.exe,running,0.00%,12,19.890
60,14920,voovmeetingapp.exe,running,0.00%,87,147.145
60,13316,voovmeetingapp.exe,running,0.00%,14,20.132
60,4264,voovmeetingapp.exe,running,0.00%,14,20.095
61,16496,voovmeetingapp.exe,running,0.00%,12,19.890
61,14920,voovmeetingapp.exe,running,0.00%,87,147.145
61,13316,voovmeetingapp.exe,running,0.00%,14,20.132
61,4264,voovmeetingapp.exe,running,0.00%,14,20.095
62,14920,voovmeetingapp.exe,running,3.12%,87,147.177
62,16496,voovmeetingapp.exe,running,0.00%,12,19.890
62,13316,voovmeetingapp.exe,running,0.00%,14,20.132
62,4264,voovmeetingapp.exe,running,0.00%,14,20.095
63,16496,voovmeetingapp.exe,running,0.00%,12,19.890
63,14920,voovmeetingapp.exe,running,0.00%,87,147.243
63,13316,voovmeetingapp.exe,running,0.00%,14,20.132
63,4264,voovmeetingapp.exe,running,0.00%,14,20.095
64,14920,voovmeetingapp.exe,running,3.12%,87,147.259
64,16496,voovmeetingapp.exe,running,0.00%,12,19.890
64,13316,voovmeetingapp.exe,running,0.00%,14,20.132
64,4264,voovmeetingapp.exe,running,0.00%,14,20.095
65,16496,voovmeetingapp.exe,running,0.00%,12,19.890
65,14920,voovmeetingapp.exe,running,0.00%,87,147.325
65,13316,voovmeetingapp.exe,running,0.00%,14,20.132
65,4264,voovmeetingapp.exe,running,0.00%,14,20.095
66,16496,voovmeetingapp.exe,running,0.00%,12,19.890
66,14920,voovmeetingapp.exe,running,0.00%,87,147.358
66,13316,voovmeetingapp.exe,running,0.00%,13,20.103
66,4264,voovmeetingapp.exe,running,0.00%,13,20.066
67,16496,voovmeetingapp.exe,running,0.00%,12,19.890
67,14920,voovmeetingapp.exe,running,0.00%,87,147.382
67,13316,voovmeetingapp.exe,running,0.00%,13,20.103
67,4264,voovmeetingapp.exe,running,0.00%,13,20.066
68,16496,voovmeetingapp.exe,running,0.00%,12,19.890
68,14920,voovmeetingapp.exe,running,0.00%,87,147.419
68,13316,voovmeetingapp.exe,running,0.00%,13,20.103
68,4264,voovmeetingapp.exe,running,0.00%,13,20.066
69,16496,voovmeetingapp.exe,running,0.00%,12,19.890
69,14920,voovmeetingapp.exe,running,0.00%,86,147.395
69,13316,voovmeetingapp.exe,running,0.00%,13,20.103
69,4264,voovmeetingapp.exe,running,0.00%,13,20.066
70,16496,voovmeetingapp.exe,running,0.00%,12,19.890
70,14920,voovmeetingapp.exe,running,0.00%,85,147.399
70,13316,voovmeetingapp.exe,running,0.00%,13,20.103
70,4264,voovmeetingapp.exe,running,0.00%,13,20.066
71,16496,voovmeetingapp.exe,running,0.00%,12,19.890
71,14920,voovmeetingapp.exe,running,0.00%,85,147.448
71,13316,voovmeetingapp.exe,running,0.00%,13,20.103
71,4264,voovmeetingapp.exe,running,0.00%,13,20.066
72,16496,voovmeetingapp.exe,running,0.00%,12,19.890
72,14920,voovmeetingapp.exe,running,0.00%,85,147.530
72,13316,voovmeetingapp.exe,running,0.00%,13,20.103
72,4264,voovmeetingapp.exe,running,0.00%,13,20.066
73,16496,voovmeetingapp.exe,running,0.00%,12,19.890
73,14920,voovmeetingapp.exe,running,0.00%,86,148.611
73,13316,voovmeetingapp.exe,running,0.00%,12,20.079
73,4264,voovmeetingapp.exe,running,0.00%,12,20.038
74,14920,voovmeetingapp.exe,running,18.18%,86,162.451
74,16496,voovmeetingapp.exe,running,0.00%,12,19.890
74,13316,voovmeetingapp.exe,running,0.00%,12,20.079
74,4264,voovmeetingapp.exe,running,0.00%,12,20.038
75,14920,voovmeetingapp.exe,running,16.62%,95,192.672
75,16496,voovmeetingapp.exe,running,0.00%,12,19.890
76,16496,voovmeetingapp.exe,running,0.00%,12,19.890
76,14920,voovmeetingapp.exe,running,0.00%,95,192.963
77,16496,voovmeetingapp.exe,running,0.00%,12,19.890
77,14920,voovmeetingapp.exe,running,0.00%,95,188.670
78,14920,voovmeetingapp.exe,running,3.12%,95,188.883
78,16496,voovmeetingapp.exe,running,0.00%,12,19.890
79,14920,voovmeetingapp.exe,running,30.32%,95,191.304
79,16496,voovmeetingapp.exe,running,0.00%,12,19.890
80,16496,voovmeetingapp.exe,running,0.00%,12,19.890
80,14920,voovmeetingapp.exe,running,0.00%,99,190.214
81,14920,voovmeetingapp.exe,running,6.25%,99,190.247
81,16496,voovmeetingapp.exe,running,0.00%,12,19.894
82,14920,voovmeetingapp.exe,running,13.85%,100,199.504
82,16496,voovmeetingapp.exe,running,0.00%,12,19.894
83,14920,voovmeetingapp.exe,running,53.75%,107,224.874
83,16496,voovmeetingapp.exe,running,0.00%,12,19.894
84,14920,voovmeetingapp.exe,running,27.55%,118,283.464
84,16496,voovmeetingapp.exe,running,0.00%,12,19.894
85,14920,voovmeetingapp.exe,running,7.47%,113,275.628
85,16496,voovmeetingapp.exe,running,0.00%,12,19.894
86,14920,voovmeetingapp.exe,running,10.03%,114,277.983
86,16496,voovmeetingapp.exe,running,0.00%,12,19.894
87,14920,voovmeetingapp.exe,running,25.10%,114,278.020
87,16496,voovmeetingapp.exe,running,0.00%,12,19.894
88,14920,voovmeetingapp.exe,running,31.80%,114,252.531
88,16496,voovmeetingapp.exe,running,0.00%,12,19.894
89,14920,voovmeetingapp.exe,running,24.98%,115,252.559
89,16496,voovmeetingapp.exe,running,0.00%,12,19.894
90,14920,voovmeetingapp.exe,running,42.58%,115,252.568
90,16496,voovmeetingapp.exe,running,0.00%,12,19.894
91,14920,voovmeetingapp.exe,running,34.08%,114,252.531
91,16496,voovmeetingapp.exe,running,0.00%,12,19.894
92,14920,voovmeetingapp.exe,running,10.03%,114,252.535
92,16496,voovmeetingapp.exe,running,0.00%,12,19.898
93,14920,voovmeetingapp.exe,running,9.07%,115,252.563
93,16496,voovmeetingapp.exe,running,0.00%,12,19.898
94,14920,voovmeetingapp.exe,running,30.48%,115,252.568
94,16496,voovmeetingapp.exe,running,0.00%,12,19.898
95,14920,voovmeetingapp.exe,running,22.52%,115,252.568
95,16496,voovmeetingapp.exe,running,0.00%,12,19.898
96,14920,voovmeetingapp.exe,running,30.70%,111,252.420
96,16496,voovmeetingapp.exe,running,0.00%,12,19.898
97,14920,voovmeetingapp.exe,running,34.08%,111,252.568
97,16496,voovmeetingapp.exe,running,0.00%,12,19.898
98,14920,voovmeetingapp.exe,running,19.90%,111,252.658
98,16496,voovmeetingapp.exe,running,0.00%,12,19.898
99,14920,voovmeetingapp.exe,running,15.62%,111,252.682
99,16496,voovmeetingapp.exe,running,0.00%,12,19.898
100,14920,voovmeetingapp.exe,running,5.00%,111,252.539
100,16496,voovmeetingapp.exe,running,0.00%,12,19.898
101,14920,voovmeetingapp.exe,running,20.45%,111,252.551
101,16496,voovmeetingapp.exe,running,2.27%,12,19.898
102,14920,voovmeetingapp.exe,running,27.25%,111,252.191
102,16496,voovmeetingapp.exe,running,0.00%,12,19.898
103,14920,voovmeetingapp.exe,running,19.90%,110,252.645
103,16496,voovmeetingapp.exe,running,0.00%,12,19.898
104,14920,voovmeetingapp.exe,running,30.05%,110,253.190
104,16496,voovmeetingapp.exe,running,0.00%,12,19.898
105,14920,voovmeetingapp.exe,running,12.53%,110,253.190
105,16496,voovmeetingapp.exe,running,0.00%,12,19.898
106,14920,voovmeetingapp.exe,running,24.88%,110,253.256
106,16496,voovmeetingapp.exe,running,0.00%,12,19.898
107,14920,voovmeetingapp.exe,running,45.08%,110,253.256
107,16496,voovmeetingapp.exe,running,0.00%,12,19.898
108,14920,voovmeetingapp.exe,running,22.70%,107,253.239
108,16496,voovmeetingapp.exe,running,0.00%,12,19.898
109,14920,voovmeetingapp.exe,running,29.52%,107,253.551
109,16496,voovmeetingapp.exe,running,0.00%,12,19.898
110,14920,voovmeetingapp.exe,running,7.50%,107,253.657
110,16496,voovmeetingapp.exe,running,0.00%,12,19.898
111,14920,voovmeetingapp.exe,running,2.80%,107,253.907
111,16496,voovmeetingapp.exe,running,0.00%,12,19.898
112,14920,voovmeetingapp.exe,running,24.88%,107,253.899
112,16496,voovmeetingapp.exe,running,0.00%,12,19.898
113,14920,voovmeetingapp.exe,running,14.55%,107,254.497
113,16496,voovmeetingapp.exe,running,0.00%,12,19.898
114,14920,voovmeetingapp.exe,running,24.90%,108,254.882
114,16496,voovmeetingapp.exe,running,0.00%,12,19.898
115,14920,voovmeetingapp.exe,running,16.75%,108,255.324
115,16496,voovmeetingapp.exe,running,0.00%,12,19.898
116,14920,voovmeetingapp.exe,running,11.15%,108,254.894
116,16496,voovmeetingapp.exe,running,0.00%,12,19.898
117,14920,voovmeetingapp.exe,running,19.90%,108,254.906
117,16496,voovmeetingapp.exe,running,0.00%,12,19.898
118,14920,voovmeetingapp.exe,running,9.95%,108,254.706
