x_value,pid,name,create_time,Upload,Download,Upload Speed,Download Speed
4,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,0.00B,60.00B,0.00B/s,60.00B/s
5,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,0.00B,60.00B,0.00B/s,60.00B/s
6,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
6,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,78.00B,0.00B,78.00B/s,0.00B/s
7,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,132.00B,78.00B,132.00B/s,78.00B/s
7,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
8,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,132.00B,78.00B,132.00B/s,78.00B/s
8,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
9,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,132.00B,78.00B,132.00B/s,78.00B/s
9,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
10,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,132.00B,78.00B,132.00B/s,78.00B/s
10,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
11,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,210.00B,78.00B,210.00B/s,78.00B/s
11,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
12,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,210.00B,138.00B,210.00B/s,138.00B/s
12,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
13,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,210.00B,138.00B,210.00B/s,138.00B/s
13,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
14,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,210.00B,138.00B,210.00B/s,138.00B/s
14,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
15,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,210.00B,138.00B,210.00B/s,138.00B/s
15,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
16,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,210.00B,138.00B,210.00B/s,138.00B/s
16,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
17,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,210.00B,138.00B,210.00B/s,138.00B/s
17,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
18,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,210.00B,138.00B,210.00B/s,138.00B/s
18,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
19,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,210.00B,138.00B,210.00B/s,138.00B/s
19,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
20,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,538.00B,198.00B,538.00B/s,198.00B/s
20,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
21,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,592.00B,1.87KB,592.00B/s,1.87KB/s
21,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
22,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,592.00B,1.93KB,592.00B/s,1.93KB/s
22,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
23,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,658.00B,1.93KB,658.00B/s,1.93KB/s
23,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
24,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,658.00B,1.93KB,658.00B/s,1.93KB/s
24,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
24,6104,TeamViewer.exe,2022-08-15 18:47:52.818056,98.00B,0.00B,98.00B/s,0.00B/s
25,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,4.08KB,4.83KB,4.08KB/s,4.83KB/s
25,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
25,6104,TeamViewer.exe,2022-08-15 18:47:52.818056,392.00B,0.00B,392.00B/s,0.00B/s
26,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,5.69KB,5.35KB,5.69KB/s,5.35KB/s
26,6104,TeamViewer.exe,2022-08-15 18:47:52.818056,446.00B,229.00B,446.00B/s,229.00B/s
26,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
27,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,5.69KB,5.41KB,5.69KB/s,5.41KB/s
27,6104,TeamViewer.exe,2022-08-15 18:47:52.818056,446.00B,229.00B,446.00B/s,229.00B/s
27,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
28,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,5.69KB,5.41KB,5.69KB/s,5.41KB/s
28,6104,TeamViewer.exe,2022-08-15 18:47:52.818056,446.00B,229.00B,446.00B/s,229.00B/s
28,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
29,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,5.69KB,5.41KB,5.69KB/s,5.41KB/s
29,6104,TeamViewer.exe,2022-08-15 18:47:52.818056,446.00B,229.00B,446.00B/s,229.00B/s
29,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
30,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,5.69KB,5.41KB,5.69KB/s,5.41KB/s
30,6104,TeamViewer.exe,2022-08-15 18:47:52.818056,446.00B,229.00B,446.00B/s,229.00B/s
30,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
31,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,5.75KB,5.48KB,5.75KB/s,5.48KB/s
31,6104,TeamViewer.exe,2022-08-15 18:47:52.818056,446.00B,229.00B,446.00B/s,229.00B/s
31,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
32,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,5.75KB,5.48KB,5.75KB/s,5.48KB/s
32,6104,TeamViewer.exe,2022-08-15 18:47:52.818056,446.00B,229.00B,446.00B/s,229.00B/s
32,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
33,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,5.75KB,5.48KB,5.75KB/s,5.48KB/s
33,6104,TeamViewer.exe,2022-08-15 18:47:52.818056,446.00B,229.00B,446.00B/s,229.00B/s
33,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
34,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,5.75KB,5.48KB,5.75KB/s,5.48KB/s
34,6104,TeamViewer.exe,2022-08-15 18:47:52.818056,446.00B,229.00B,446.00B/s,229.00B/s
34,20352,TeamViewer.exe,2022-08-15 18:47:52.818056,108.00B,139.00B,108.00B/s,139.00B/s
34,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
35,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,5.75KB,5.48KB,5.75KB/s,5.48KB/s
35,6104,TeamViewer.exe,2022-08-15 18:47:52.818056,446.00B,229.00B,446.00B/s,229.00B/s
35,20352,TeamViewer.exe,2022-08-15 18:47:52.818056,108.00B,139.00B,108.00B/s,139.00B/s
35,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
36,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,5.75KB,5.48KB,5.75KB/s,5.48KB/s
36,6104,TeamViewer.exe,2022-08-15 18:47:52.818056,446.00B,229.00B,446.00B/s,229.00B/s
36,20352,TeamViewer.exe,2022-08-15 18:47:52.818056,108.00B,139.00B,108.00B/s,139.00B/s
36,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
37,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,5.75KB,5.48KB,5.75KB/s,5.48KB/s
37,6104,TeamViewer.exe,2022-08-15 18:47:52.818056,446.00B,229.00B,446.00B/s,229.00B/s
37,20352,TeamViewer.exe,2022-08-15 18:47:52.818056,108.00B,139.00B,108.00B/s,139.00B/s
37,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
38,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,6.53KB,5.48KB,6.53KB/s,5.48KB/s
38,6104,TeamViewer.exe,2022-08-15 18:47:52.818056,446.00B,229.00B,446.00B/s,229.00B/s
38,20352,TeamViewer.exe,2022-08-15 18:47:52.818056,108.00B,139.00B,108.00B/s,139.00B/s
38,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
39,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,6.58KB,5.79KB,6.58KB/s,5.79KB/s
39,6104,TeamViewer.exe,2022-08-15 18:47:52.818056,446.00B,229.00B,446.00B/s,229.00B/s
39,20352,TeamViewer.exe,2022-08-15 18:47:52.818056,108.00B,139.00B,108.00B/s,139.00B/s
39,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
40,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,6.58KB,5.79KB,6.58KB/s,5.79KB/s
40,6104,TeamViewer.exe,2022-08-15 18:47:52.818056,446.00B,229.00B,446.00B/s,229.00B/s
40,20352,TeamViewer.exe,2022-08-15 18:47:52.818056,108.00B,139.00B,108.00B/s,139.00B/s
40,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
41,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,6.58KB,5.79KB,6.58KB/s,5.79KB/s
41,6104,TeamViewer.exe,2022-08-15 18:47:52.818056,446.00B,229.00B,446.00B/s,229.00B/s
41,20352,TeamViewer.exe,2022-08-15 18:47:52.818056,108.00B,139.00B,108.00B/s,139.00B/s
41,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
42,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,6.58KB,5.79KB,6.58KB/s,5.79KB/s
42,6104,TeamViewer.exe,2022-08-15 18:47:52.818056,446.00B,229.00B,446.00B/s,229.00B/s
42,20352,TeamViewer.exe,2022-08-15 18:47:52.818056,108.00B,139.00B,108.00B/s,139.00B/s
42,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
43,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,6.66KB,5.79KB,6.66KB/s,5.79KB/s
43,6104,TeamViewer.exe,2022-08-15 18:47:52.818056,446.00B,229.00B,446.00B/s,229.00B/s
43,20352,TeamViewer.exe,2022-08-15 18:47:52.818056,108.00B,139.00B,108.00B/s,139.00B/s
43,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
44,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,6.66KB,5.85KB,6.66KB/s,5.85KB/s
44,6104,TeamViewer.exe,2022-08-15 18:47:52.818056,446.00B,229.00B,446.00B/s,229.00B/s
44,20352,TeamViewer.exe,2022-08-15 18:47:52.818056,108.00B,139.00B,108.00B/s,139.00B/s
44,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
44,13340,TeamViewer.exe,2022-08-15 18:47:52.818056,0.00B,54.00B,0.00B/s,54.00B/s
45,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,6.66KB,5.85KB,6.66KB/s,5.85KB/s
45,6104,TeamViewer.exe,2022-08-15 18:47:52.818056,446.00B,229.00B,446.00B/s,229.00B/s
45,20352,TeamViewer.exe,2022-08-15 18:47:52.818056,108.00B,139.00B,108.00B/s,139.00B/s
45,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
45,13340,TeamViewer.exe,2022-08-15 18:47:52.818056,0.00B,54.00B,0.00B/s,54.00B/s
46,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,6.66KB,5.85KB,6.66KB/s,5.85KB/s
46,6104,TeamViewer.exe,2022-08-15 18:47:52.818056,446.00B,229.00B,446.00B/s,229.00B/s
46,20352,TeamViewer.exe,2022-08-15 18:47:52.818056,108.00B,139.00B,108.00B/s,139.00B/s
46,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
46,13340,TeamViewer.exe,2022-08-15 18:47:52.818056,0.00B,54.00B,0.00B/s,54.00B/s
47,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,6.66KB,5.85KB,6.66KB/s,5.85KB/s
47,6104,TeamViewer.exe,2022-08-15 18:47:52.818056,446.00B,229.00B,446.00B/s,229.00B/s
47,13340,TeamViewer.exe,2022-08-15 18:47:52.818056,0.00B,162.00B,0.00B/s,162.00B/s
47,20352,TeamViewer.exe,2022-08-15 18:47:52.818056,108.00B,139.00B,108.00B/s,139.00B/s
47,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
48,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,6.66KB,5.85KB,6.66KB/s,5.85KB/s
48,6104,TeamViewer.exe,2022-08-15 18:47:52.818056,446.00B,229.00B,446.00B/s,229.00B/s
48,13340,TeamViewer.exe,2022-08-15 18:47:52.818056,0.00B,216.00B,0.00B/s,216.00B/s
48,20352,TeamViewer.exe,2022-08-15 18:47:52.818056,108.00B,139.00B,108.00B/s,139.00B/s
48,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
49,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,6.66KB,5.85KB,6.66KB/s,5.85KB/s
49,6104,TeamViewer.exe,2022-08-15 18:47:52.818056,446.00B,229.00B,446.00B/s,229.00B/s
49,13340,TeamViewer.exe,2022-08-15 18:47:52.818056,0.00B,216.00B,0.00B/s,216.00B/s
49,20352,TeamViewer.exe,2022-08-15 18:47:52.818056,108.00B,139.00B,108.00B/s,139.00B/s
49,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
50,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,6.66KB,5.85KB,6.66KB/s,5.85KB/s
50,6104,TeamViewer.exe,2022-08-15 18:47:52.818056,446.00B,229.00B,446.00B/s,229.00B/s
50,13340,TeamViewer.exe,2022-08-15 18:47:52.818056,0.00B,216.00B,0.00B/s,216.00B/s
50,20352,TeamViewer.exe,2022-08-15 18:47:52.818056,108.00B,139.00B,108.00B/s,139.00B/s
50,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
51,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,6.66KB,5.85KB,6.66KB/s,5.85KB/s
51,6104,TeamViewer.exe,2022-08-15 18:47:52.818056,446.00B,229.00B,446.00B/s,229.00B/s
51,13340,TeamViewer.exe,2022-08-15 18:47:52.818056,0.00B,216.00B,0.00B/s,216.00B/s
51,20352,TeamViewer.exe,2022-08-15 18:47:52.818056,108.00B,139.00B,108.00B/s,139.00B/s
51,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
52,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,6.66KB,5.85KB,6.66KB/s,5.85KB/s
52,6104,TeamViewer.exe,2022-08-15 18:47:52.818056,446.00B,229.00B,446.00B/s,229.00B/s
52,13340,TeamViewer.exe,2022-08-15 18:47:52.818056,0.00B,216.00B,0.00B/s,216.00B/s
52,20352,TeamViewer.exe,2022-08-15 18:47:52.818056,108.00B,139.00B,108.00B/s,139.00B/s
52,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
53,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,6.66KB,5.85KB,6.66KB/s,5.85KB/s
53,6104,TeamViewer.exe,2022-08-15 18:47:52.818056,446.00B,229.00B,446.00B/s,229.00B/s
53,13340,TeamViewer.exe,2022-08-15 18:47:52.818056,0.00B,216.00B,0.00B/s,216.00B/s
53,20352,TeamViewer.exe,2022-08-15 18:47:52.818056,108.00B,139.00B,108.00B/s,139.00B/s
53,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
54,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,6.66KB,5.85KB,6.66KB/s,5.85KB/s
54,6104,TeamViewer.exe,2022-08-15 18:47:52.818056,446.00B,229.00B,446.00B/s,229.00B/s
54,13340,TeamViewer.exe,2022-08-15 18:47:52.818056,0.00B,216.00B,0.00B/s,216.00B/s
54,20352,TeamViewer.exe,2022-08-15 18:47:52.818056,108.00B,139.00B,108.00B/s,139.00B/s
54,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
55,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,6.66KB,5.85KB,6.66KB/s,5.85KB/s
55,6104,TeamViewer.exe,2022-08-15 18:47:52.818056,446.00B,229.00B,446.00B/s,229.00B/s
55,13340,TeamViewer.exe,2022-08-15 18:47:52.818056,0.00B,216.00B,0.00B/s,216.00B/s
55,20352,TeamViewer.exe,2022-08-15 18:47:52.818056,108.00B,139.00B,108.00B/s,139.00B/s
55,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
56,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,6.66KB,5.85KB,6.66KB/s,5.85KB/s
56,6104,TeamViewer.exe,2022-08-15 18:47:52.818056,446.00B,229.00B,446.00B/s,229.00B/s
56,13340,TeamViewer.exe,2022-08-15 18:47:52.818056,0.00B,216.00B,0.00B/s,216.00B/s
56,20352,TeamViewer.exe,2022-08-15 18:47:52.818056,108.00B,139.00B,108.00B/s,139.00B/s
56,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
57,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,6.66KB,5.85KB,6.66KB/s,5.85KB/s
57,6104,TeamViewer.exe,2022-08-15 18:47:52.818056,446.00B,229.00B,446.00B/s,229.00B/s
57,13340,TeamViewer.exe,2022-08-15 18:47:52.818056,0.00B,216.00B,0.00B/s,216.00B/s
57,20352,TeamViewer.exe,2022-08-15 18:47:52.818056,108.00B,139.00B,108.00B/s,139.00B/s
57,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
58,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,6.66KB,5.85KB,6.66KB/s,5.85KB/s
58,6104,TeamViewer.exe,2022-08-15 18:47:52.818056,446.00B,229.00B,446.00B/s,229.00B/s
58,13340,TeamViewer.exe,2022-08-15 18:47:52.818056,0.00B,216.00B,0.00B/s,216.00B/s
58,20352,TeamViewer.exe,2022-08-15 18:47:52.818056,108.00B,139.00B,108.00B/s,139.00B/s
58,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
59,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,6.66KB,5.85KB,6.66KB/s,5.85KB/s
59,6104,TeamViewer.exe,2022-08-15 18:47:52.818056,446.00B,229.00B,446.00B/s,229.00B/s
59,13340,TeamViewer.exe,2022-08-15 18:47:52.818056,0.00B,216.00B,0.00B/s,216.00B/s
59,20352,TeamViewer.exe,2022-08-15 18:47:52.818056,108.00B,139.00B,108.00B/s,139.00B/s
59,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
60,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,6.66KB,5.85KB,6.66KB/s,5.85KB/s
60,6104,TeamViewer.exe,2022-08-15 18:47:52.818056,446.00B,229.00B,446.00B/s,229.00B/s
60,13340,TeamViewer.exe,2022-08-15 18:47:52.818056,0.00B,216.00B,0.00B/s,216.00B/s
60,20352,TeamViewer.exe,2022-08-15 18:47:52.818056,108.00B,139.00B,108.00B/s,139.00B/s
60,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
61,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,6.66KB,5.85KB,6.66KB/s,5.85KB/s
61,6104,TeamViewer.exe,2022-08-15 18:47:52.818056,446.00B,229.00B,446.00B/s,229.00B/s
61,13340,TeamViewer.exe,2022-08-15 18:47:52.818056,0.00B,216.00B,0.00B/s,216.00B/s
61,20352,TeamViewer.exe,2022-08-15 18:47:52.818056,108.00B,139.00B,108.00B/s,139.00B/s
61,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,60.00B,54.00B/s,60.00B/s
62,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,6.66KB,5.85KB,6.66KB/s,5.85KB/s
62,6104,TeamViewer.exe,2022-08-15 18:47:52.818056,446.00B,229.00B,446.00B/s,229.00B/s
62,13340,TeamViewer.exe,2022-08-15 18:47:52.818056,0.00B,216.00B,0.00B/s,216.00B/s
62,20352,TeamViewer.exe,2022-08-15 18:47:52.818056,108.00B,139.00B,108.00B/s,139.00B/s
62,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,120.00B,54.00B/s,120.00B/s
63,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,6.66KB,5.85KB,6.66KB/s,5.85KB/s
63,6104,TeamViewer.exe,2022-08-15 18:47:52.818056,446.00B,229.00B,446.00B/s,229.00B/s
63,13340,TeamViewer.exe,2022-08-15 18:47:52.818056,0.00B,216.00B,0.00B/s,216.00B/s
63,20352,TeamViewer.exe,2022-08-15 18:47:52.818056,108.00B,139.00B,108.00B/s,139.00B/s
63,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,54.00B,120.00B,54.00B/s,120.00B/s
64,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,6.66KB,5.85KB,6.66KB/s,5.85KB/s
64,6104,TeamViewer.exe,2022-08-15 18:47:52.818056,446.00B,229.00B,446.00B/s,229.00B/s
64,13340,TeamViewer.exe,2022-08-15 18:47:52.818056,0.00B,216.00B,0.00B/s,216.00B/s
64,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,108.00B,174.00B,108.00B/s,174.00B/s
64,20352,TeamViewer.exe,2022-08-15 18:47:52.818056,108.00B,139.00B,108.00B/s,139.00B/s
65,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,6.66KB,5.85KB,6.66KB/s,5.85KB/s
65,6104,TeamViewer.exe,2022-08-15 18:47:52.818056,446.00B,229.00B,446.00B/s,229.00B/s
65,13340,TeamViewer.exe,2022-08-15 18:47:52.818056,0.00B,216.00B,0.00B/s,216.00B/s
65,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,108.00B,174.00B,108.00B/s,174.00B/s
65,20352,TeamViewer.exe,2022-08-15 18:47:52.818056,108.00B,139.00B,108.00B/s,139.00B/s
66,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,6.66KB,5.85KB,6.66KB/s,5.85KB/s
66,6104,TeamViewer.exe,2022-08-15 18:47:52.818056,446.00B,229.00B,446.00B/s,229.00B/s
66,13340,TeamViewer.exe,2022-08-15 18:47:52.818056,0.00B,216.00B,0.00B/s,216.00B/s
66,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,108.00B,174.00B,108.00B/s,174.00B/s
66,20352,TeamViewer.exe,2022-08-15 18:47:52.818056,108.00B,139.00B,108.00B/s,139.00B/s
67,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,6.66KB,5.85KB,6.66KB/s,5.85KB/s
67,6104,TeamViewer.exe,2022-08-15 18:47:52.818056,598.00B,458.00B,598.00B/s,458.00B/s
67,13340,TeamViewer.exe,2022-08-15 18:47:52.818056,0.00B,216.00B,0.00B/s,216.00B/s
67,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,108.00B,174.00B,108.00B/s,174.00B/s
67,20352,TeamViewer.exe,2022-08-15 18:47:52.818056,108.00B,139.00B,108.00B/s,139.00B/s
68,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,6.66KB,5.85KB,6.66KB/s,5.85KB/s
68,6104,TeamViewer.exe,2022-08-15 18:47:52.818056,598.00B,458.00B,598.00B/s,458.00B/s
68,13340,TeamViewer.exe,2022-08-15 18:47:52.818056,0.00B,216.00B,0.00B/s,216.00B/s
68,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,108.00B,174.00B,108.00B/s,174.00B/s
68,20352,TeamViewer.exe,2022-08-15 18:47:52.818056,108.00B,139.00B,108.00B/s,139.00B/s
69,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,6.66KB,5.85KB,6.66KB/s,5.85KB/s
69,6104,TeamViewer.exe,2022-08-15 18:47:52.818056,598.00B,458.00B,598.00B/s,458.00B/s
69,13340,TeamViewer.exe,2022-08-15 18:47:52.818056,0.00B,216.00B,0.00B/s,216.00B/s
69,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,108.00B,174.00B,108.00B/s,174.00B/s
69,20352,TeamViewer.exe,2022-08-15 18:47:52.818056,108.00B,139.00B,108.00B/s,139.00B/s
70,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,6.66KB,5.85KB,6.66KB/s,5.85KB/s
70,6104,TeamViewer.exe,2022-08-15 18:47:52.818056,598.00B,458.00B,598.00B/s,458.00B/s
70,13340,TeamViewer.exe,2022-08-15 18:47:52.818056,0.00B,216.00B,0.00B/s,216.00B/s
70,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,108.00B,174.00B,108.00B/s,174.00B/s
70,20352,TeamViewer.exe,2022-08-15 18:47:52.818056,108.00B,139.00B,108.00B/s,139.00B/s
71,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,6.66KB,5.85KB,6.66KB/s,5.85KB/s
71,6104,TeamViewer.exe,2022-08-15 18:47:52.818056,598.00B,458.00B,598.00B/s,458.00B/s
71,13340,TeamViewer.exe,2022-08-15 18:47:52.818056,0.00B,216.00B,0.00B/s,216.00B/s
71,10468,TeamViewer.exe,2022-08-15 18:47:52.818056,108.00B,174.00B,108.00B/s,174.00B/s
71,20352,TeamViewer.exe,2022-08-15 18:47:52.818056,108.00B,139.00B,108.00B/s,139.00B/s
72,15032,TeamViewer.exe,2022-08-15 18:47:52.818056,6.66KB,5.85KB,6.66KB/s,5.85KB/s
72,6104,TeamViewer.exe,2022-08-15 18:47:52.818056,598.00B,458.00B,598.00B/s,458.00B/s
