x_value,pid,name,create_time,Upload,Download,Upload Speed,Download Speed0,15572,voovmeetingapp.exe,2022-08-15 17:10:23.037486,66.00B,0.00B,66.00B/s,0.00B/s
44,18780,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.16KB,1.73KB,1.16KB/s,1.73KB/s
44,6104,voovmeetingapp.exe,2022-08-15 17:10:23.037486,152.00B,229.00B,152.00B/s,229.00B/s
45,15572,voovmeetingapp.exe,2022-08-15 17:10:23.037486,70.66KB,14.99KB,70.66KB/s,14.99KB/s
45,14920,voovmeetingapp.exe,2022-08-15 17:10:23.037486,7.48KB,2.37KB,7.48KB/s,2.37KB/s
45,18780,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.16KB,1.73KB,1.16KB/s,1.73KB/s
45,6104,voovmeetingapp.exe,2022-08-15 17:10:23.037486,152.00B,229.00B,152.00B/s,229.00B/s
46,15572,voovmeetingapp.exe,2022-08-15 17:10:23.037486,70.66KB,14.99KB,70.66KB/s,14.99KB/s
46,14920,voovmeetingapp.exe,2022-08-15 17:10:23.037486,7.48KB,2.37KB,7.48KB/s,2.37KB/s
46,18780,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.16KB,1.73KB,1.16KB/s,1.73KB/s
46,6104,voovmeetingapp.exe,2022-08-15 17:10:23.037486,152.00B,229.00B,152.00B/s,229.00B/s
47,15572,voovmeetingapp.exe,2022-08-15 17:10:23.037486,70.66KB,14.99KB,70.66KB/s,14.99KB/s
47,14920,voovmeetingapp.exe,2022-08-15 17:10:23.037486,7.48KB,2.37KB,7.48KB/s,2.37KB/s
47,18780,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.16KB,1.73KB,1.16KB/s,1.73KB/s
47,6104,voovmeetingapp.exe,2022-08-15 17:10:23.037486,152.00B,229.00B,152.00B/s,229.00B/s
48,15572,voovmeetingapp.exe,2022-08-15 17:10:23.037486,70.66KB,14.99KB,70.66KB/s,14.99KB/s
48,14920,voovmeetingapp.exe,2022-08-15 17:10:23.037486,7.48KB,2.42KB,7.48KB/s,2.42KB/s
48,18780,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.16KB,1.73KB,1.16KB/s,1.73KB/s
48,6104,voovmeetingapp.exe,2022-08-15 17:10:23.037486,152.00B,229.00B,152.00B/s,229.00B/s
